x,y,token
-25.029501,-53.168186,resolution
33.046432,-6.4862394,pursue
-7.004645,-27.292202,refrain
-6.138671,-38.349144,unreasonable
26.473572,5.283831,anger
-16.778833,-22.420427,missing
-27.00447,-42.71641,former
-23.91884,-43.884155,income
-28.651087,7.74242,still
-22.044666,-49.4779,comparison
-38.151993,-41.97698,Enscombe
33.040043,-5.794754,cease
-12.194009,-22.065908,once
-13.858161,-46.622852,considered
-19.883215,-14.394071,especially
-6.73761,-48.18303,Churchills
-12.169155,-15.259998,amazing
4.2099366,-36.200623,worst
-8.91877,-38.00238,bargain
-14.112852,-20.846052,poorer
31.137703,15.337856,child
0.9227067,24.428865,From
-19.920221,-40.97198,expense
-30.458149,-28.410004,relieved
-50.124058,-2.2549908,boy
-23.029583,-38.23887,additional
-25.270044,-21.124044,softening
-26.113403,24.059402,lingering
-32.949516,-44.123913,illness
24.773516,1.7744175,reconciliation
32.725647,15.56496,kindred
27.94109,38.769135,offered
18.387312,1.5585686,charge
-39.700027,-49.69283,Frank
-4.997914,-24.572622,decease
-15.682897,-49.974022,scruples
-15.8687105,-49.993027,reluctance
-8.8221035,-50.89975,supposed
-14.277569,-50.43118,overcome
-14.2096,-25.066597,considerations
-17.527615,-37.79026,wealth
32.130207,-5.65168,seek
-20.46557,-52.30189,improve
-22.120136,-38.926365,complete
-26.508312,-29.198103,became
-16.956213,-44.844425,desirable
-39.107906,-32.839794,quitted
3.3178644,-30.25464,trade
37.607834,4.7982965,established
-26.842453,-45.62929,favourable
-43.285915,13.60092,opening
-25.951782,-53.94384,concern
-35.54533,-40.587402,leisure
-27.755281,-36.670208,occupation
-22.309294,-43.351234,pleasures
26.136168,50.883144,eighteen
-32.0449,-30.852827,realised
-20.470337,-28.737455,purchase
-27.187355,4.4323297,adjoining
0.013982782,-42.378754,longed
40.131817,8.708488,according
-21.085878,-52.48983,wishes
-11.6371765,-42.107635,friendly
-4.9648604,-44.837772,begun
-20.995358,-51.104225,influence
-25.198988,-42.96937,schemes
14.734781,9.994402,youth
-29.779902,17.930307,shaken
-25.893188,-33.829353,determination
-43.053562,12.268334,settling
22.246687,39.766712,sale
-53.1351,14.6568365,forward
-48.23345,18.427404,steadily
-18.95263,-37.746243,objects
-26.463358,4.4261355,view
-5.4144106,-45.94853,accomplished
15.096304,15.072825,bought
1.8890486,-54.91998,obtained
19.5116,-3.3287914,beginning
-10.233364,1.3212438,new
-19.176233,-49.93055,probability
-5.3771377,-40.590824,greater
-13.08206,-47.529938,unhappy
-29.825228,-33.686325,secured
55.907536,41.166115,second
-14.640775,-48.531967,delightful
-21.374187,-45.26152,judging
4.9623065,-35.242783,truly
-13.890101,-29.874437,pleasantest
-18.948778,-52.325356,proof
34.622513,-8.488455,choose
33.019592,18.066175,chosen
-19.167917,-51.51547,excite
-12.696345,-28.224167,choice
32.535763,15.248912,heir
19.671118,-1.1312308,adoption
-2.5121338,-31.759739,assume
-5.367364,-38.4051,unlikely
-31.722641,-47.107,assistance
-21.816656,-48.62018,apprehension
-37.227947,-45.093964,aunt
4.928365,-7.363576,capricious
-15.506005,-52.759407,governed
-16.019592,-39.680107,nature
-10.526901,-33.78938,caprice
2.1437213,32.415592,strong
-2.605463,-52.112247,affect
-52.269775,18.186407,saw
-5.613372,-39.091354,report
22.159481,43.16245,fine
-27.535604,-46.904495,sufficiently
-19.508217,-43.238457,belonging
-19.39952,-52.29013,merits
-23.003534,-48.516605,prospects
-21.176939,-14.067768,common
-11.611256,-42.37265,lively
-31.397844,-52.147873,curiosity
21.722443,5.278221,prevailed
-25.339453,-54.39977,compliment
-18.431656,-11.564186,achieved
46.36448,-3.817367,Now
-12.971227,-42.62659,generally
-29.889065,-44.863583,proposed
-20.282738,-42.10337,proper
-44.6433,5.4233637,voice
-39.425453,-49.1439,Perry
16.927471,38.184387,drank
-39.88556,-48.835014,Bates
40.778877,17.21187,strengthened
-6.6692395,-43.75554,understood
44.78206,9.841411,written
-24.193748,-55.39535,occasion
46.25394,-3.6954162,For
-17.808756,-13.287408,included
1.6899834,-51.584564,mention
-1.1795474,-26.082468,letter
16.229912,12.932279,heard
7.3753505,-42.382046,says
-6.7935014,-20.432304,course
-25.295778,-39.3752,formed
-14.962397,-47.772358,pleasing
-24.61342,-34.447647,irresistible
-15.841455,-39.61115,sense
-18.820137,-43.01842,addition
-17.798998,-46.45455,source
-38.883915,-21.815468,expression
-13.847939,-48.14049,fortunate
-24.402475,-54.254154,regret
-23.285738,-35.608772,partial
24.588678,35.578735,separation
-31.120377,7.289732,cooled
-9.722533,-44.329796,ill
-4.9182544,-45.630344,missed
-14.848679,-43.70517,losing
8.351774,-8.470537,ennui
34.018673,20.566196,feeble
-44.24437,-28.76492,girls
-46.07511,14.911722,energy
-23.323048,-53.497986,difficulties
-18.694944,-26.039309,privations
-2.1833353,-49.045628,convenient
-15.566333,28.776646,solitary
14.28762,19.840776,female
-21.232782,-49.055546,circumstances
-24.722607,6.2167835,approaching
30.912376,30.904507,season
-37.779,-34.608757,spending
-13.274578,25.336008,evenings
-36.417793,-40.298355,week
-3.404472,-38.30529,altogether
9.330926,19.24572,hours
-42.27112,-25.174137,moments
-25.48401,-50.12595,enjoyment
-26.709518,-50.282207,apparent
40.101067,22.487276,taken
-26.012487,-53.32428,surprize
-35.188896,41.61704,centre
-29.202135,-45.014874,attended
-16.314157,-47.875473,giving
5.5253906,-53.318764,stay
-28.295069,-48.32373,recovering
-13.046413,-34.103584,likelihood
21.657305,2.3097577,ceasing
9.533432,19.038801,weeks
-37.007988,-44.961647,compliments
-11.053354,-38.40987,neighbours
0.71458423,-43.359325,sorrowful
10.883504,22.128944,cake
22.83188,38.034214,eat
10.732547,26.432167,stomach
-21.889345,-13.394337,different
-10.095504,-26.479885,unwholesome
-21.403643,-39.065582,regarded
-8.100475,-49.506268,unfit
-39.601055,-26.099068,earnestly
1.4649147,-30.250837,tried
-27.653532,-45.33284,dissuade
19.67357,0.46754423,vain
-8.760842,-53.289677,prevent
-7.459278,-5.5876665,eating
-7.234298,-37.62599,pains
-29.602293,-17.342184,consulting
22.206831,7.687148,apothecary
-11.876296,-43.49078,gentlemanlike
-23.83685,-43.854614,comforts
-24.01096,-37.466305,applied
-18.107353,-54.595627,acknowledge
24.222866,24.930548,against
-19.867687,-28.94819,bias
-21.562616,-51.617527,inclination
-0.5629224,-35.689404,disagree
-9.764022,-47.973667,perhaps
8.419344,-42.187958,unless
-17.958803,-26.32047,moderately
-14.155472,-36.89346,confirmation
-22.88195,1.1008065,newly
-40.805756,12.203098,pair
23.680752,35.723812,eaten
-13.084199,-43.179096,benevolent
-30.952618,-22.256443,nerves
-11.593825,-3.0679224,strange
-7.054212,-33.78161,rumour
1.3377765,-23.025917,slice
29.684462,-48.51185,III
-23.449547,-46.934704,united
24.350327,-8.541248,causes
-25.11738,-42.417465,residence
12.9734955,16.020138,measure
55.5448,33.11074,families
-30.938408,-19.343817,horror
-13.651185,-54.55476,parties
-21.840624,-47.37979,terms
6.8471427,-12.263635,Fortunately
-29.619606,-7.6248465,including
-35.90859,-36.651947,parish
-38.366302,-40.580437,Donwell
-39.896072,-38.835396,Abbey
-31.744663,23.356894,seat
-16.343958,-30.818604,comprehended
-13.403931,-10.209334,unfrequently
-26.001553,-53.567596,persuasion
-13.82452,-49.0135,preferred
-10.899946,-50.083702,fancied
-16.055643,-37.0784,unequal
-35.282585,-35.2179,company
-8.719111,-47.736504,scarcely
-52.11909,11.838301,card
-51.62124,20.603506,standing
-5.0651646,-30.72939,Westons
-5.301086,-49.683567,liking
-21.249172,-43.925915,privilege
-26.746058,4.9431963,vacant
-28.973963,10.5428095,blank
-52.04869,12.185749,drawing
-51.685505,12.733146,room
-31.052397,-0.3514081,lovely
-32.047493,21.94605,thrown
7.210424,18.304161,After
26.152721,27.860035,set
-39.8701,-48.523716,Goddard
-44.16218,-28.81417,ladies
-30.917503,-46.513866,invitation
47.617527,31.55215,fetched
40.14005,22.656225,carried
-27.500498,-35.425987,hardship
43.222023,-20.695986,Had
-20.104488,-28.333448,grievance
31.874945,13.944618,widow
-18.792654,-53.565342,respect
-14.524248,-12.258988,harmless
-29.48661,22.100391,under
-14.612459,-25.808823,untoward
-12.956691,-49.97199,enjoyed
-20.13972,-38.732777,uncommon
-20.671953,-48.56295,degree
-21.786081,-33.094254,popularity
19.466469,12.7755165,neither
-51.666653,20.588896,stood
-22.621267,-39.35925,public
-18.88577,-55.068222,favour
-20.156126,-47.8944,superiority
28.180765,36.78684,atonement
7.0719914,-34.93403,frighten
33.09139,-1.7753814,hate
-21.589834,-36.248203,outward
-20.06696,-33.020153,boasted
18.657055,-4.861195,beauty
-19.547874,-47.132042,distinction
-31.120024,25.398466,middle
-11.732493,-1.2072825,failing
-4.210284,-50.88641,possible
48.494038,20.79084,named
9.387841,7.3869467,universal
-13.755979,-37.303883,contented
-30.227081,-14.597465,worked
24.507685,-1.957639,wonders
-19.146997,-20.586939,surrounded
-28.867079,-50.761925,simplicity
-28.289415,-50.42292,cheerfulness
-28.456755,-50.34643,grateful
-21.002523,-53.349895,recommendation
41.43654,-13.975708,mine
-17.984705,-46.52877,felicity
-13.167002,-34.81768,talker
-26.803139,-50.515118,suited
-14.072367,-40.19333,trivial
-15.804694,-33.25418,communications
3.0688477,-12.552654,gossip
24.669857,-47.349316,School
-25.090134,-41.678104,establishment
-17.982058,-50.3748,professed
-29.139702,-20.860098,sentences
0.6334694,35.50028,refined
-18.071074,-45.13852,liberal
-11.678764,-44.447853,elegant
-11.411638,-29.428568,morality
-21.568869,-45.700523,principles
1.5785466,9.7576885,systems
-29.28986,39.49268,enormous
-45.764046,28.971994,screwed
28.908318,2.300503,vanity
-12.332778,-44.005444,honest
-36.645897,11.20768,fashioned
-32.427563,-41.18136,school
-12.342713,-48.48205,reasonable
-20.147165,-38.65628,quantity
-18.044153,-34.718433,accomplishments
15.082328,15.088521,sold
14.565938,15.70892,price
44.788536,20.480034,sent
-15.786688,-19.597303,scramble
34.85559,21.461815,themselves
7.6819296,27.649761,high
3.5588827,-4.1131287,repute
34.576004,26.17864,reckoned
-27.58922,-11.233452,healthy
-11.475816,3.7879305,spot
-13.395138,43.93689,ample
-48.274094,8.952256,garden
38.465107,23.668098,gave
20.305065,35.624878,plenty
-10.480814,-32.586597,wholesome
22.378778,36.969444,food
2.7625384,-17.136648,run
-5.038219,40.957684,summer
-5.097446,40.92375,winter
-36.507256,10.247258,dressed
-0.58703536,-34.84697,wonder
-8.064918,31.92449,train
7.9717927,21.433401,couple
44.39022,12.20034,church
37.610188,31.805178,plain
-28.949524,-6.4734435,entitled
-26.33083,6.2156878,occasional
-3.5726771,-17.86562,holiday
-12.838005,-41.24685,formerly
-29.176315,-43.373528,owed
-20.386887,-42.16751,particular
-36.27826,10.631169,neat
-51.5633,12.640488,parlour
-32.578037,40.2937,hung
-39.190247,32.836117,round
-0.21728341,-37.80849,fancy
1.1937016,-29.796185,whenever
-0.97866917,-50.935276,win
-13.703213,-9.769017,fireside
14.416227,4.3611064,These
-29.46882,-39.180553,frequently
-7.2375975,-41.16234,collect
31.02835,-2.2440543,sake
-14.509182,-51.542664,concerned
-15.141971,-30.229122,remedy
-14.455373,-53.287632,delighted
-14.655531,-53.357094,pleased
-15.010533,-35.815334,contriving
-2.1574728,-27.553198,quiet
12.6346655,11.740313,women
-6.653904,-22.36957,fearfully
-10.8847685,-51.071968,anticipated
44.465416,-17.407864,As
-51.844326,18.563955,looking
-35.086147,24.543758,close
-1.403786,-25.96505,note
-37.20619,-23.325247,respectful
-39.013706,-50.281185,Smith
6.7100463,-49.96784,request
26.244724,50.733936,seventeen
19.296658,5.8353934,sight
-19.345076,-50.16932,interest
39.386444,1.4841034,gracious
-20.78709,-23.696674,dreaded
11.125603,15.983446,fair
-12.661691,0.9974438,mansion
-37.276352,-51.371548,Harriet
-6.394274,-22.802635,Somebody
-28.100182,-0.8249863,several
-31.09131,-37.496414,lately
21.743622,18.828156,raised
-15.515456,-41.979504,condition
5.7793174,-20.964567,scholar
-41.29018,-34.06739,boarder
-21.02528,-42.90139,history
-17.260845,33.439365,visible
-20.705584,-47.914055,acquired
37.032005,31.295393,country
-4.650761,-43.704605,happened
-13.759892,-50.45377,admired
-17.339903,18.194761,plump
-6.0664415,34.29527,bloom
15.203891,47.99339,blue
-41.261654,17.47764,eyes
-1.2295241,40.67089,light
-30.375544,46.786625,hair
-31.614832,-24.2008,regular
-26.664387,-9.6,features
-25.388428,-38.314266,sweetness
-0.7552144,-5.1352644,end
-15.229601,-45.16976,person
-10.2800455,-56.53257,determined
-0.98593557,-49.37902,continue
-49.18828,21.459541,struck
-11.529764,-44.37903,remarkably
-26.977707,-49.987095,engaging
-10.490727,-38.265385,shy
-10.207984,-55.52452,unwilling
-36.895786,5.6025605,pushing
-6.6804476,-46.501266,shewing
-29.493385,-51.103825,becoming
-24.606256,-33.064484,deference
-30.514584,-43.08653,seeming
-32.333668,-51.813534,pleasantly
-18.061213,-50.486195,admitted
-24.168964,-29.663696,impressed
-30.158453,-48.564686,appearance
-19.46033,-47.99997,superior
-19.55453,-45.664665,style
1.7742364,-50.077164,deserve
-22.437283,-54.560284,encouragement
12.605118,10.074661,Those
-2.957981,37.390892,soft
-17.923937,-16.533854,graces
20.731781,35.38636,wasted
-18.6412,-44.944584,inferior
-17.73906,-51.099655,unworthy
-36.049065,-28.2215,parted
-39.022243,-49.102947,Martin
-12.480345,22.94096,farm
-20.61278,-25.688868,residing
-19.334171,22.506853,coarse
36.17828,1.2321736,knowledge
-26.829374,-51.04132,elegance
-7.5206194,-32.949448,_She_
-32.173008,-45.152283,notice
5.7109585,-34.825844,bad
-5.0030346,-51.98956,introduce
-11.486949,-1.4668401,form
-23.486788,-49.589634,opinions
-27.867022,-55.09927,interesting
-35.779606,-20.100067,busy
-29.499508,-30.21282,admiring
3.1176338,-40.42157,talking
-41.0586,-21.29406,listening
-36.60482,-29.663713,forming
-34.626984,34.369823,flew
-25.79812,-12.602652,unusual
-46.30803,-36.811565,supper
-44.73676,18.274889,closed
2.6125522,28.232786,watch
-4.8200054,-30.507847,ready
17.25255,16.158356,moved
-48.02429,21.12599,forwards
-24.813976,-32.997944,alacrity
-24.669119,-26.888535,impulse
-15.377204,-45.406044,indifferent
-16.139156,-48.10743,credit
-36.453686,-23.334211,attentively
-10.68037,-37.028473,honours
23.295776,41.51653,meal
-5.8007317,-52.071857,recommend
-9.9825115,-36.492443,urgency
-39.57298,-29.433727,guests
10.891478,-21.983673,Upon
-21.690092,-35.315025,occasions
-24.407007,-50.803764,feelings
17.31916,1.7337375,warfare
12.623952,41.521965,cloth
26.110964,31.739353,laid
-9.093024,-5.0289035,fashion
-26.174702,-53.19582,conviction
-18.402586,-44.7468,hospitality
-29.80702,-32.195236,welcomed
-37.74467,-37.939507,visitors
30.067514,-7.616048,grieve
7.005796,-26.442274,Such
-41.27955,9.658056,basin
-29.876524,44.06256,thin
-7.265606,-35.65902,gruel
-15.022369,-48.849285,thorough
-24.411327,-52.02148,approbation
6.7645097,-12.726419,constrain
-28.108564,27.771008,clearing
-3.2875946,-41.395874,propose
1.8413961,-6.322611,venturing
14.081038,22.074303,eggs
-50.440544,0.071505755,An
-4.3865685,-6.891539,egg
13.386237,23.972898,boiled
-2.0305188,-34.52305,understands
-31.65474,35.26982,boiling
4.469669,-48.59368,hurt
-52.497078,3.3243983,bit
-1.706477,-45.143276,_very_
-1.5943147,45.11369,apple
-46.218086,-5.376692,tarts
3.6317754,-49.20752,advise
-43.00592,29.87494,glass
21.948298,38.05314,wine
-22.228966,36.770508,tumbler
7.741968,36.030987,water
-26.734232,-47.668068,satisfactory
-5.0717773,-25.903492,sending
-21.117323,-52.78938,intentions
-24.844557,-46.93683,introduction
-28.861225,-15.173117,panic
25.62605,-5.528274,humble
-14.040107,-52.408134,gratified
-13.99086,-41.911922,treated
-31.223478,-37.566074,actually
29.399849,-48.983456,IV
15.951361,-28.597723,Quick
-27.891546,-55.01042,decided
-32.797905,-38.982056,inviting
-16.576694,-51.006817,encouraging
-4.4128523,-43.71511,telling
-10.286621,-50.5826,foreseen
7.372482,8.160977,In
-28.56678,-26.264277,shrubbery
34.593742,26.199903,divisions
12.271694,32.590805,ground
-21.671453,-25.752934,sufficed
-14.022871,31.385162,varied
-22.73352,-43.92298,exercise
-24.221607,-40.596573,confined
-11.711786,-52.1524,ventured
-26.24416,-24.030357,summon
-18.003868,-42.96934,valuable
-15.666408,-28.37801,privileges
-16.201536,-45.890934,approved
-12.048656,-37.47675,confirmed
-17.562777,-37.50684,designs
-26.25283,-50.971645,totally
15.043471,-12.946872,free
-15.474196,-45.128654,conceit
-6.310608,-33.812737,desiring
-14.653078,-35.031624,guided
-22.313604,-50.955112,attachment
40.537758,16.694891,shewed
-10.441135,-32.68552,taste
26.517803,2.1320026,strength
-11.691464,-52.330173,expected
-14.086066,-51.808933,convinced
7.295323,20.109613,Two
6.721242,-49.81221,granted
-19.802246,-46.499775,sentiment
-31.670818,-23.772272,distinct
-20.84495,-44.985435,independent
-20.986568,-41.444344,object
-15.667398,-29.300102,basis
-18.526114,-53.563778,esteem
-32.579372,-35.72937,attempts
-22.126787,-32.517963,usefulness
18.75886,-0.037788473,parents
-7.401407,-45.818455,questions
-7.8618255,-49.62484,_she_
-26.282827,-36.98513,discovered
36.397083,0.252079,truth
-26.057072,-47.862457,penetration
-7.139604,-45.256546,chose
-33.42241,-38.789185,farther
22.54779,0.7166592,teachers
-27.213257,-41.742012,affairs
-26.11716,-51.033707,naturally
-28.300364,-40.836002,Martins
-36.227768,-36.269466,Mill
-8.523032,-12.701983,Farm
9.571875,19.010925,months
-1.5532997,-50.885185,describe
-7.3860517,-45.772793,encouraged
-32.04875,-51.346905,amused
-15.547519,-40.941975,picture
1.4082532,9.220579,beings
-19.514645,-39.695007,enjoying
-4.899805,22.383627,youthful
-33.957363,-19.859125,exultation
-39.49402,42.771255,upper
59.705193,15.093277,maid
11.618785,18.99006,cows
-5.641496,-7.413198,cow
48.37506,19.54624,called
-13.673755,-52.22396,_her_
22.7425,38.078865,drink
-32.50699,-15.341954,:--
-7.8941264,-7.5451846,dozen
3.0883687,-40.429276,thinking
-25.038889,-50.611244,immediate
31.847157,-3.3979008,cause
35.077625,-32.997284,wrong
-20.825644,-50.45941,fancying
-32.96655,-26.65489,appeared
-8.569127,-18.951445,narrative
-33.34058,-11.928725,case
16.23376,-11.771848,sink
3.284411,13.916713,forever
1.3067628,-33.704063,notion
32.904064,26.964075,number
-13.530789,-39.503067,meaning
28.883165,27.097015,led
-33.126263,-27.490097,evidently
-6.176272,-50.99067,dislike
-25.136889,-44.4312,share
-9.302692,33.58185,walks
3.2905278,-15.952474,merry
2.6507127,9.367566,games
43.42932,36.160206,dwelt
6.589245,-45.976967,obliging
-1.2969949,-21.684029,order
32.07348,11.1590605,shepherd
25.873653,-12.698812,purpose
5.2659636,23.708075,sing
4.8836718,24.550898,singing
23.619463,40.027195,flock
38.006706,-21.399427,bid
14.600302,43.079273,wool
-40.525608,-20.898521,spoke
-32.41388,-18.953442,blush
32.393837,-41.123493,",)"
34.436794,-9.87517,send
6.96907,-29.019848,goose
-8.529978,-2.9689867,finest
-47.63886,-2.5976665,Sunday
-7.098176,-44.06711,asked
-2.6065838,-44.34471,Nash
-44.969715,-0.12928541,Prince
2.0403273,-19.605255,sup
-31.75724,-47.15022,information
-43.958614,34.059822,line
11.497142,-44.84058,does
-0.31016016,-26.620804,read
16.346262,-37.789307,yes
-34.183243,-15.222554,reads
-15.540637,-15.159816,books
12.045102,31.990614,lay
-51.449005,13.49706,window
1.7381344,48.720882,seats
-33.417294,-35.77731,cards
